,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_random_state,param_subsample,param_verbose,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
389,5.936453199,0.087256534,0.095198679,0.001938361,0.2,5,0.25,2,42,0.5,1,"{'learning_rate': 0.2, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",-0.145126195,-0.145764744,-0.146145518,-0.144947665,-0.145385016,-0.145473828,0.000433909,583
398,7.563616037,0.067319719,0.096400404,0.00344064,0.2,5,0.25,10,42,0.75,1,"{'learning_rate': 0.2, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",-0.145537329,-0.145921884,-0.145051703,-0.144282259,-0.146608569,-0.145480349,0.00078616,584
1051,7.633135557,0.076884001,0.058201838,0.001167153,1,3,0.5,3,42,1,1,"{'learning_rate': 1, 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 1, 'verbose': 1}",-0.145156388,-0.146317928,-0.146980099,-0.142167164,-0.146799919,-0.1454843,0.001776182,585
592,6.908172369,0.36507046,0.104693127,0.023858699,0.3,4,0.5,1,42,0.25,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",-0.145646516,-0.145919754,-0.145998543,-0.14568385,-0.144209847,-0.145491702,0.000654852,586
394,7.398712063,0.078848474,0.095401144,0.001358,0.2,5,0.25,3,42,0.75,1,"{'learning_rate': 0.2, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",-0.143970871,-0.145547609,-0.146858276,-0.14442016,-0.146892586,-0.1455379,0.001206945,587
1097,4.400775814,0.025935422,0.070001411,0.002758583,1,4,0.25,3,42,0.5,1,"{'learning_rate': 1, 'max_depth': 4, 'max_features': 0.25, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",-0.145278266,-0.147138643,-0.146544452,-0.143780382,-0.144984761,-0.145545301,0.00118638,588
354,19.95236697,0.240802315,0.115001774,0.014451154,0.2,4,0.75,1,42,0.75,1,"{'learning_rate': 0.2, 'max_depth': 4, 'max_features': 0.75, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",-0.145764305,-0.14699372,-0.145989836,-0.144318031,-0.145113723,-0.145635923,0.000893855,589
1055,7.593276024,0.089895099,0.065000963,0.004732763,1,3,0.5,10,42,1,1,"{'learning_rate': 1, 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 1, 'verbose': 1}",-0.144516361,-0.147347288,-0.147473448,-0.142510266,-0.146515974,-0.145672667,0.001902428,590
1057,8.054348135,0.092485267,0.067600203,0.003261852,1,3,0.75,1,42,0.5,1,"{'learning_rate': 1, 'max_depth': 3, 'max_features': 0.75, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",-0.145786096,-0.14655251,-0.146217631,-0.144939089,-0.145263779,-0.145751821,0.000592954,591
1047,7.687952805,0.049756694,0.057999706,0.002366664,1,3,0.5,2,42,1,1,"{'learning_rate': 1, 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 1, 'verbose': 1}",-0.145321798,-0.145748245,-0.148352145,-0.143441202,-0.146314662,-0.14583561,0.001585387,592
